scenario,fixed_share_assumption,model,stage,date,actual_revenue_gbp_blended,predicted_revenue_gbp_blended,revenue_error_gbp,abs_revenue_error_gbp
main_extended,0.9,Ridge,test,2024-11-01,2262.2030284486414,2943.1256314142274,680.9226029655861,680.9226029655861
main_extended,0.9,Ridge,test,2024-12-01,2514.695343535093,2912.8613453539665,398.1660018188736,398.1660018188736
main_extended,0.9,Ridge,validation,2023-01-01,3156.6309540305083,2816.1012904083154,-340.52966362219286,340.52966362219286
main_extended,0.9,Ridge,validation,2023-02-01,3091.809662106697,3189.3026958763876,97.49303376969056,97.49303376969056
main_extended,0.9,Ridge,validation,2023-03-01,3566.763681371131,3808.2012444372554,241.4375630661243,241.4375630661243
main_extended,0.9,Ridge,validation,2023-04-01,3586.5570921979906,4142.347863342077,555.7907711440866,555.7907711440866
main_extended,0.9,Ridge,validation,2023-05-01,3531.7442312060552,4032.819401216324,501.0751700102687,501.0751700102687
main_extended,0.9,Ridge,validation,2023-06-01,3078.8736846353195,3568.224594613644,489.3509099783246,489.3509099783246
main_extended,0.9,Ridge,validation,2023-07-01,3401.502805080048,3781.8140770863483,380.31127200630044,380.31127200630044
main_extended,0.9,Ridge,validation,2023-08-01,3285.298088370389,3637.4413067169307,352.14321834654174,352.14321834654174
main_extended,0.9,Ridge,validation,2023-09-01,3165.6950946229263,3069.868795251095,-95.82629937183128,95.82629937183128
main_extended,0.9,Ridge,validation,2023-10-01,3106.0797227489625,2859.211635801679,-246.86808694728325,246.86808694728325
main_extended,0.9,Ridge,validation,2023-11-01,2552.899381848526,2571.955957822505,19.056575973978852,19.056575973978852
main_extended,0.9,Ridge,validation,2023-12-01,2705.0564354111907,2334.2186677066215,-370.83776770456916,370.83776770456916
main_extended,0.9,XGBoost,test,2024-01-01,3024.7131851001054,3567.473436737846,542.7602516377406,542.7602516377406
main_extended,0.9,XGBoost,test,2024-02-01,2845.398592577748,3552.7592584651334,707.3606658873855,707.3606658873855
main_extended,0.9,XGBoost,test,2024-03-01,2862.8323412659324,3300.2049117195693,437.37257045363685,437.37257045363685
main_extended,0.9,XGBoost,test,2024-04-01,3335.702738573963,3272.637009392982,-63.06572918098118,63.06572918098118
main_extended,0.9,XGBoost,test,2024-05-01,3156.0143376319156,3413.7262176685745,257.71188003665884,257.71188003665884
main_extended,0.9,XGBoost,test,2024-06-01,3385.3747916298125,3521.2405577848517,135.86576615503918,135.86576615503918
main_extended,0.9,XGBoost,test,2024-07-01,3563.0609374554992,3850.4525511092606,287.3916136537614,287.3916136537614
main_extended,0.9,XGBoost,test,2024-08-01,3725.673425210064,3732.011954857574,6.3385296475098585,6.3385296475098585
main_extended,0.9,XGBoost,test,2024-09-01,3291.129951032427,3278.604444873663,-12.525506158764074,12.525506158764074
main_extended,0.9,XGBoost,test,2024-10-01,3195.178357324487,3506.570615978039,311.39225865355183,311.39225865355183
main_extended,0.9,XGBoost,test,2024-11-01,2262.2030284486414,3243.6430116424835,981.4399831938422,981.4399831938422
main_extended,0.9,XGBoost,test,2024-12-01,2514.695343535093,3240.239261966273,725.5439184311799,725.5439184311799
main_extended,0.9,XGBoost,validation,2023-01-01,3156.6309540305083,2880.7993839327205,-275.8315700977878,275.8315700977878
main_extended,0.9,XGBoost,validation,2023-02-01,3091.809662106697,2953.6503033787058,-138.15935872799128,138.15935872799128
main_extended,0.9,XGBoost,validation,2023-03-01,3566.763681371131,3338.238506311717,-228.52517505941387,228.52517505941387
main_extended,0.9,XGBoost,validation,2023-04-01,3586.5570921979906,3552.376200202475,-34.180891995515594,34.180891995515594
main_extended,0.9,XGBoost,validation,2023-05-01,3531.7442312060552,3527.6450148555155,-4.099216350539791,4.099216350539791
main_extended,0.9,XGBoost,validation,2023-06-01,3078.8736846353195,3379.162941710521,300.2892570752015,300.2892570752015
main_extended,0.9,XGBoost,validation,2023-07-01,3401.502805080048,3232.229361248984,-169.27344383106401,169.27344383106401
main_extended,0.9,XGBoost,validation,2023-08-01,3285.298088370389,3093.922944434431,-191.37514393595802,191.37514393595802
main_extended,0.9,XGBoost,validation,2023-09-01,3165.6950946229263,2867.4277924257462,-298.26730219718,298.26730219718
main_extended,0.9,XGBoost,validation,2023-10-01,3106.0797227489625,2462.173595130853,-643.9061276181096,643.9061276181096
main_extended,0.9,XGBoost,validation,2023-11-01,2552.899381848526,2475.4166564829675,-77.48272536555851,77.48272536555851
main_extended,0.9,XGBoost,validation,2023-12-01,2705.0564354111907,2173.743418150521,-531.3130172606698,531.3130172606698
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-01-01,2905.603396162826,3502.367173091242,596.7637769284161,596.7637769284161
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-02-01,2675.615670243126,3016.701953822133,341.08628357900716,341.08628357900716
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-03-01,2751.51547248978,3374.6628657878905,623.1473932981103,623.1473932981103
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-04-01,3121.186594608051,2813.045931259357,-308.14066334869403,308.14066334869403
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-05-01,3154.449616272154,3248.146048551342,93.69643227918823,93.69643227918823
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-06-01,3363.6135513955096,2934.378525034484,-429.2350263610256,429.2350263610256
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-07-01,3546.0632104373576,3581.0096399450035,34.94642950764592,34.94642950764592
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-08-01,3589.641944146939,3205.4189365094053,-384.22300763753356,384.22300763753356
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-09-01,3360.821764552597,3316.9953146548514,-43.82644989774553,43.82644989774553
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-10-01,3314.175920748757,3759.5155573348197,445.3396365860626,445.3396365860626
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-11-01,2423.1379563865617,3290.2140679268846,867.0761115403229,867.0761115403229
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,test,2024-12-01,2626.208302587889,3575.827790177088,949.6194875891988,949.6194875891988
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-01-01,3156.6309540305083,3153.861828412328,-2.769125618180169,2.769125618180169
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-02-01,3102.407425355784,3220.8916397049225,118.48421434913826,118.48421434913826
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-03-01,3511.773919994967,3548.6832124073867,36.909292412419745,36.909292412419745
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-04-01,3455.7073181045757,3590.9515032756735,135.2441851710978,135.2441851710978
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-05-01,3313.024758461883,3533.53910260789,220.51434414600726,220.51434414600726
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-06-01,2950.394550774985,3363.584409858158,413.1898590831729,413.1898590831729
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-07-01,3165.586598177,3104.1134763262294,-61.47312185077044,61.47312185077044
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-08-01,3158.9031501454065,3149.2999758408628,-9.6031743045437,9.6031743045437
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-09-01,3066.3146971439205,2718.5030393577185,-347.811657786202,347.811657786202
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-10-01,3036.963653864687,2773.527582376585,-263.4360714881018,263.4360714881018
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-11-01,2524.6399308431915,2026.109224278417,-498.5307065647744,498.5307065647744
autoreg_robustness,0.7,Baseline_AssetMonthSeasonal,validation,2023-12-01,2543.4139983704795,1927.8472336400018,-615.5667647304776,615.5667647304776
autoreg_robustness,0.7,ElasticNet,test,2024-01-01,2905.603396162826,3162.514216589632,256.9108204268059,256.9108204268059
autoreg_robustness,0.7,ElasticNet,test,2024-02-01,2675.615670243126,2775.830979500068,100.21530925694242,100.21530925694242
autoreg_robustness,0.7,ElasticNet,test,2024-03-01,2751.51547248978,2796.943131837051,45.42765934727095,45.42765934727095
autoreg_robustness,0.7,ElasticNet,test,2024-04-01,3121.186594608051,2807.2828488314885,-313.9037457765626,313.9037457765626
autoreg_robustness,0.7,ElasticNet,test,2024-05-01,3154.449616272154,3357.6965986746777,203.24698240252383,203.24698240252383
autoreg_robustness,0.7,ElasticNet,test,2024-06-01,3363.6135513955096,3311.98549808162,-51.62805331388972,51.62805331388972
autoreg_robustness,0.7,ElasticNet,test,2024-07-01,3546.0632104373576,3671.495454411744,125.43224397438644,125.43224397438644
autoreg_robustness,0.7,ElasticNet,test,2024-08-01,3589.641944146939,3417.4703992733644,-172.17154487357448,172.17154487357448
autoreg_robustness,0.7,ElasticNet,test,2024-09-01,3360.821764552597,3295.690995688339,-65.13076886425779,65.13076886425779
autoreg_robustness,0.7,ElasticNet,test,2024-10-01,3314.175920748757,3279.375563827224,-34.800356921532966,34.800356921532966
autoreg_robustness,0.7,ElasticNet,test,2024-11-01,2423.1379563865617,3123.9365309873283,700.7985746007666,700.7985746007666
autoreg_robustness,0.7,ElasticNet,test,2024-12-01,2626.208302587889,2880.087651070663,253.87934848277382,253.87934848277382
autoreg_robustness,0.7,ElasticNet,validation,2023-01-01,3156.6309540305083,2759.7844388145418,-396.8465152159665,396.8465152159665
autoreg_robustness,0.7,ElasticNet,validation,2023-02-01,3102.407425355784,3134.3012358380615,31.89381048227733,31.89381048227733
autoreg_robustness,0.7,ElasticNet,validation,2023-03-01,3511.773919994967,3361.261257855239,-150.51266213972804,150.51266213972804
autoreg_robustness,0.7,ElasticNet,validation,2023-04-01,3455.7073181045757,3762.7701448093258,307.06282670475,307.06282670475
autoreg_robustness,0.7,ElasticNet,validation,2023-05-01,3313.024758461883,3695.794536208548,382.7697777466651,382.7697777466651
autoreg_robustness,0.7,ElasticNet,validation,2023-06-01,2950.394550774985,3621.766752749144,671.372201974159,671.372201974159
autoreg_robustness,0.7,ElasticNet,validation,2023-07-01,3165.586598177,3370.3884104572553,204.8018122802555,204.8018122802555
autoreg_robustness,0.7,ElasticNet,validation,2023-08-01,3158.9031501454065,3320.00253651334,161.09938636793368,161.09938636793368
autoreg_robustness,0.7,ElasticNet,validation,2023-09-01,3066.3146971439205,2879.115151621536,-187.1995455223846,187.1995455223846
autoreg_robustness,0.7,ElasticNet,validation,2023-10-01,3036.963653864687,2494.7516725508403,-542.2119813138465,542.2119813138465
autoreg_robustness,0.7,ElasticNet,validation,2023-11-01,2524.6399308431915,2327.844884107618,-196.79504673557358,196.79504673557358
autoreg_robustness,0.7,ElasticNet,validation,2023-12-01,2543.4139983704795,2018.5884029595734,-524.8255954109061,524.8255954109061
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-01-01,2905.603396162826,3379.1718119673424,473.56841580451646,473.56841580451646
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-02-01,2675.615670243126,2956.380319638315,280.7646493951893,280.7646493951893
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-03-01,2751.51547248978,2952.7632363886764,201.2477638988962,201.2477638988962
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-04-01,3121.186594608051,2899.5061724644347,-221.6804221436164,221.6804221436164
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-05-01,3154.449616272154,3384.1469634571513,229.6973471849974,229.6973471849974
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-06-01,3363.6135513955096,3445.1384663544427,81.5249149589331,81.5249149589331
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-07-01,3546.0632104373576,3714.8839607293703,168.8207502920127,168.8207502920127
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-08-01,3589.641944146939,3530.597511560999,-59.04443258593983,59.04443258593983
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-09-01,3360.821764552597,3306.628321667766,-54.1934428848308,54.1934428848308
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-10-01,3314.175920748757,3350.699169961172,36.52324921241507,36.52324921241507
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-11-01,2423.1379563865617,3049.052026340214,625.9140699536524,625.9140699536524
autoreg_robustness,0.7,Ensemble_AvgTop3,test,2024-12-01,2626.208302587889,2849.6408807954876,223.43257820759845,223.43257820759845
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-01-01,3156.6309540305083,2798.20071895796,-358.4302350725484,358.4302350725484
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-02-01,3102.407425355784,2994.1455147260876,-108.26191062969656,108.26191062969656
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-03-01,3511.773919994967,3306.646281163322,-205.12763883164507,205.12763883164507
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-04-01,3455.7073181045757,3541.332525346387,85.62520724181104,85.62520724181104
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-05-01,3313.024758461883,3445.0451776554696,132.0204191935868,132.0204191935868
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-06-01,2950.394550774985,3431.7010069006647,481.3064561256797,481.3064561256797
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-07-01,3165.586598177,3135.9555983588616,-29.630999818138207,29.630999818138207
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-08-01,3158.9031501454065,3139.0374904023925,-19.86565974301402,19.86565974301402
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-09-01,3066.3146971439205,2855.4993297010187,-210.8153674429018,210.8153674429018
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-10-01,3036.963653864687,2526.8097588343853,-510.15389503030156,510.15389503030156
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-11-01,2524.6399308431915,2452.1977710296965,-72.44215981349498,72.44215981349498
autoreg_robustness,0.7,Ensemble_AvgTop3,validation,2023-12-01,2543.4139983704795,2053.071437280923,-490.3425610895565,490.3425610895565
autoreg_robustness,0.7,HistGradientBoosting,test,2024-01-01,2905.603396162826,3504.6207081633956,599.0173120005697,599.0173120005697
autoreg_robustness,0.7,HistGradientBoosting,test,2024-02-01,2675.615670243126,2912.5853522570583,236.96968201393247,236.96968201393247
autoreg_robustness,0.7,HistGradientBoosting,test,2024-03-01,2751.51547248978,3004.114348183281,252.59887569350076,252.59887569350076
autoreg_robustness,0.7,HistGradientBoosting,test,2024-04-01,3121.186594608051,2911.967016058832,-209.21957854921902,209.21957854921902
autoreg_robustness,0.7,HistGradientBoosting,test,2024-05-01,3154.449616272154,3370.649171747767,216.19955547561312,216.19955547561312
autoreg_robustness,0.7,HistGradientBoosting,test,2024-06-01,3363.6135513955096,3500.5593354642033,136.94578406869368,136.94578406869368
autoreg_robustness,0.7,HistGradientBoosting,test,2024-07-01,3546.0632104373576,3741.287639182336,195.22442874497847,195.22442874497847
autoreg_robustness,0.7,HistGradientBoosting,test,2024-08-01,3589.641944146939,3609.0260029214164,19.38405877447758,19.38405877447758
autoreg_robustness,0.7,HistGradientBoosting,test,2024-09-01,3360.821764552597,3234.7572241493713,-126.06454040322569,126.06454040322569
autoreg_robustness,0.7,HistGradientBoosting,test,2024-10-01,3314.175920748757,3311.396565695836,-2.7793550529208915,2.7793550529208915
autoreg_robustness,0.7,HistGradientBoosting,test,2024-11-01,2423.1379563865617,2833.863406364955,410.7254499783935,410.7254499783935
autoreg_robustness,0.7,HistGradientBoosting,test,2024-12-01,2626.208302587889,2678.2326682138346,52.02436562594539,52.02436562594539
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-01-01,3156.6309540305083,2853.7866264651343,-302.844327565374,302.844327565374
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-02-01,3102.407425355784,2941.6784990746182,-160.72892628116597,160.72892628116597
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-03-01,3511.773919994967,3347.168614998253,-164.60530499671404,164.60530499671404
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-04-01,3455.7073181045757,3462.7987719783864,7.0914538738106785,7.0914538738106785
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-05-01,3313.024758461883,3354.671281193941,41.6465227320582,41.6465227320582
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-06-01,2950.394550774985,3402.097069117274,451.70251834228884,451.70251834228884
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-07-01,3165.586598177,3074.120309227523,-91.46628894947662,91.46628894947662
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-08-01,3158.9031501454065,3124.6330797160563,-34.2700704293502,34.2700704293502
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-09-01,3066.3146971439205,2902.2550193182906,-164.05967782562993,164.05967782562993
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-10-01,3036.963653864687,2562.234795548636,-474.7288583160507,474.7288583160507
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-11-01,2524.6399308431915,2534.0096761047644,9.369745261572916,9.369745261572916
autoreg_robustness,0.7,HistGradientBoosting,validation,2023-12-01,2543.4139983704795,2057.7731033385976,-485.6408950318819,485.6408950318819
autoreg_robustness,0.7,XGBoost,test,2024-01-01,2905.603396162826,3470.3805111490005,564.7771149861746,564.7771149861746
autoreg_robustness,0.7,XGBoost,test,2024-02-01,2675.615670243126,3180.7246271578188,505.10895691469295,505.10895691469295
autoreg_robustness,0.7,XGBoost,test,2024-03-01,2751.51547248978,3057.232229145697,305.7167566559169,305.7167566559169
autoreg_robustness,0.7,XGBoost,test,2024-04-01,3121.186594608051,2979.2686525029835,-141.9179421050676,141.9179421050676
autoreg_robustness,0.7,XGBoost,test,2024-05-01,3154.449616272154,3424.0951199490096,269.6455036768557,269.6455036768557
autoreg_robustness,0.7,XGBoost,test,2024-06-01,3363.6135513955096,3522.8705655175036,159.25701412199396,159.25701412199396
autoreg_robustness,0.7,XGBoost,test,2024-07-01,3546.0632104373576,3731.8687885940294,185.8055781566718,185.8055781566718
autoreg_robustness,0.7,XGBoost,test,2024-08-01,3589.641944146939,3565.2961324882167,-24.34581165872214,24.34581165872214
autoreg_robustness,0.7,XGBoost,test,2024-09-01,3360.821764552597,3389.436745165588,28.614980612991076,28.614980612991076
autoreg_robustness,0.7,XGBoost,test,2024-10-01,3314.175920748757,3461.325380360457,147.14945961169997,147.14945961169997
autoreg_robustness,0.7,XGBoost,test,2024-11-01,2423.1379563865617,3189.3561416683588,766.2181852817971,766.2181852817971
autoreg_robustness,0.7,XGBoost,test,2024-12-01,2626.208302587889,2990.6023231019662,364.39402051407706,364.39402051407706
autoreg_robustness,0.7,XGBoost,validation,2023-01-01,3156.6309540305083,2781.031091594203,-375.5998624363051,375.5998624363051
autoreg_robustness,0.7,XGBoost,validation,2023-02-01,3102.407425355784,2906.456809265583,-195.95061609020104,195.95061609020104
autoreg_robustness,0.7,XGBoost,validation,2023-03-01,3511.773919994967,3211.5089706364743,-300.2649493584927,300.2649493584927
autoreg_robustness,0.7,XGBoost,validation,2023-04-01,3455.7073181045757,3398.4286592514463,-57.2786588531294,57.2786588531294
autoreg_robustness,0.7,XGBoost,validation,2023-05-01,3313.024758461883,3284.669715563919,-28.355042897963813,28.355042897963813
autoreg_robustness,0.7,XGBoost,validation,2023-06-01,2950.394550774985,3271.2391988355753,320.8446480605903,320.8446480605903
autoreg_robustness,0.7,XGBoost,validation,2023-07-01,3165.586598177,2963.358075391805,-202.22852278519485,202.22852278519485
autoreg_robustness,0.7,XGBoost,validation,2023-08-01,3158.9031501454065,2972.4768549777805,-186.426295167626,186.426295167626
autoreg_robustness,0.7,XGBoost,validation,2023-09-01,3066.3146971439205,2785.12781816323,-281.1868789806904,281.1868789806904
autoreg_robustness,0.7,XGBoost,validation,2023-10-01,3036.963653864687,2523.4428084036795,-513.5208454610074,513.5208454610074
autoreg_robustness,0.7,XGBoost,validation,2023-11-01,2524.6399308431915,2494.7387528767076,-29.90117796648383,29.90117796648383
autoreg_robustness,0.7,XGBoost,validation,2023-12-01,2543.4139983704795,2082.8528055445972,-460.56119282588224,460.56119282588224
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-01-01,2965.1582906314657,3574.153676252456,608.9953856209904,608.9953856209904
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-02-01,2760.507131410437,3112.415340320192,351.9082089097551,351.9082089097551
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-03-01,2807.1739068778566,3442.9265021640185,635.752595286162,635.752595286162
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-04-01,3228.4446665910073,2909.7148979618323,-318.72976862917494,318.72976862917494
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-05-01,3155.231976952035,3248.9516476446956,93.71967069266066,93.71967069266066
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-06-01,3374.494171512661,2943.870655305389,-430.62351620727213,430.62351620727213
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-07-01,3554.5620739464284,3589.5922596977985,35.03018575137003,35.03018575137003
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-08-01,3657.6576846785015,3266.1545045891326,-391.5031800893689,391.5031800893689
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-09-01,3325.975857792512,3282.6038123511016,-43.37204544141059,43.37204544141059
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-10-01,3254.677139036622,3692.021676249985,437.34453721336286,437.34453721336286
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-11-01,2342.6704924176015,3180.952776689517,838.2822842719156,838.2822842719156
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,test,2024-12-01,2570.4518230614913,3499.910137804857,929.4583147433659,929.4583147433659
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-01-01,3156.6309540305083,3153.861828412328,-2.769125618180169,2.769125618180169
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-02-01,3097.1085437312404,3215.390388197854,118.28184446661362,118.28184446661362
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-03-01,3539.268800683049,3576.4670685859987,37.19826790294974,37.19826790294974
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-04-01,3521.1322051512834,3658.9368894399386,137.80468428865515,137.80468428865515
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-05-01,3422.3844948339693,3650.1778037629824,227.79330892901316,227.79330892901316
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-06-01,3014.634117705152,3436.8204473113833,422.1863296062311,422.1863296062311
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-07-01,3283.544701628524,3219.780929169447,-63.76377245907679,63.76377245907679
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-08-01,3222.1006192578975,3212.3053224720225,-9.795296785875053,9.795296785875053
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-09-01,3116.0048958834236,2762.556885633004,-353.44801025041943,353.44801025041943
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-10-01,3071.5216883068247,2805.08794089323,-266.4337474135946,266.4337474135946
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-11-01,2538.7696563458585,2037.4488085207981,-501.32084782506035,501.32084782506035
autoreg_robustness,0.8,Baseline_AssetMonthSeasonal,validation,2023-12-01,2624.235216890835,1989.1077923393357,-635.1274245514994,635.1274245514994
autoreg_robustness,0.8,ElasticNet,test,2024-01-01,2965.1582906314657,3227.334900883055,262.1766102515894,262.1766102515894
autoreg_robustness,0.8,ElasticNet,test,2024-02-01,2760.507131410437,2863.9020542900575,103.39492287962048,103.39492287962048
autoreg_robustness,0.8,ElasticNet,test,2024-03-01,2807.1739068778566,2853.520489786512,46.346582908655364,46.346582908655364
autoreg_robustness,0.8,ElasticNet,test,2024-04-01,3228.4446665910073,2903.753769985851,-324.69089660515647,324.69089660515647
autoreg_robustness,0.8,ElasticNet,test,2024-05-01,3155.231976952035,3358.529368290088,203.29739133805288,203.29739133805288
autoreg_robustness,0.8,ElasticNet,test,2024-06-01,3374.494171512661,3322.699111725848,-51.795059786813,51.795059786813
autoreg_robustness,0.8,ElasticNet,test,2024-07-01,3554.5620739464284,3680.2949418685316,125.7328679221032,125.7328679221032
autoreg_robustness,0.8,ElasticNet,test,2024-08-01,3657.6576846785015,3482.223871504844,-175.43381317365765,175.43381317365765
autoreg_robustness,0.8,ElasticNet,test,2024-09-01,3325.975857792512,3261.520382311258,-64.45547548125433,64.45547548125433
autoreg_robustness,0.8,ElasticNet,test,2024-10-01,3254.677139036622,3220.5015464273924,-34.175592609229625,34.175592609229625
autoreg_robustness,0.8,ElasticNet,test,2024-11-01,2342.6704924176015,3020.196977246279,677.5264848286774,677.5264848286774
autoreg_robustness,0.8,ElasticNet,test,2024-12-01,2570.4518230614913,2818.9411121640146,248.48928910252334,248.48928910252334
autoreg_robustness,0.8,ElasticNet,validation,2023-01-01,3156.6309540305083,2759.7844388145418,-396.8465152159665,396.8465152159665
autoreg_robustness,0.8,ElasticNet,validation,2023-02-01,3097.1085437312404,3128.9478798962764,31.839336165036002,31.839336165036002
autoreg_robustness,0.8,ElasticNet,validation,2023-03-01,3539.268800683049,3387.577723365733,-151.69107731731583,151.69107731731583
autoreg_robustness,0.8,ElasticNet,validation,2023-04-01,3521.1322051512834,3834.008472898378,312.8762677470945,312.8762677470945
autoreg_robustness,0.8,ElasticNet,validation,2023-05-01,3422.3844948339693,3817.789131972694,395.40463713872487,395.40463713872487
autoreg_robustness,0.8,ElasticNet,validation,2023-06-01,3014.634117705152,3700.6242491668927,685.9901314617405,685.9901314617405
autoreg_robustness,0.8,ElasticNet,validation,2023-07-01,3283.544701628524,3495.977969441832,212.43326781330825,212.43326781330825
autoreg_robustness,0.8,ElasticNet,validation,2023-08-01,3222.1006192578975,3386.4229830360637,164.32236377816616,164.32236377816616
autoreg_robustness,0.8,ElasticNet,validation,2023-09-01,3116.0048958834236,2925.771746983794,-190.23314889962967,190.23314889962967
autoreg_robustness,0.8,ElasticNet,validation,2023-10-01,3071.5216883068247,2523.139800974729,-548.3818873320956,548.3818873320956
autoreg_robustness,0.8,ElasticNet,validation,2023-11-01,2538.7696563458585,2340.8732010661647,-197.89645527969378,197.89645527969378
autoreg_robustness,0.8,ElasticNet,validation,2023-12-01,2624.235216890835,2082.732413538573,-541.5028033522622,541.5028033522622
autoreg_robustness,0.8,Ensemble_AvgTop3,test,2024-01-01,2965.1582906314657,3448.4332331643595,483.2749425328939,483.2749425328939
autoreg_robustness,0.8,Ensemble_AvgTop3,test,2024-02-01,2760.507131410437,3050.179831986654,289.6727005762168,289.6727005762168
autoreg_robustness,0.8,Ensemble_AvgTop3,test,2024-03-01,2807.1739068778566,3012.4925675515315,205.3186606736749,205.3186606736749
autoreg_robustness,0.8,Ensemble_AvgTop3,test,2024-04-01,3228.4446665910073,2999.1463036563573,-229.29836293464996,229.29836293464996
autoreg_robustness,0.8,Ensemble_AvgTop3,test,2024-05-01,3155.231976952035,3384.9862932424453,229.75431629041032,229.75431629041032
autoreg_robustness,0.8,Ensemble_AvgTop3,test,2024-06-01,3374.494171512661,3456.282803339242,81.78863182658097,81.78863182658097
autoreg_robustness,0.8,Ensemble_AvgTop3,test,2024-07-01,3554.5620739464284,3723.7874375882557,169.22536364182724,169.22536364182724
