date,generation_mwh_per_mw,asset_id,asset_name,technology,latitude,longitude,capacity_mw,ownership_fraction,generation_mwh_est,generation_mwh_est_owned,temp_2m_k,temp_2m_c,precip_m,precip_mm,solar_radiation_j_m2,wind_u10,wind_v10,wind_speed_10m,selected_grid_lat,selected_grid_lon,country,ownership_pct,operational_status,start_of_operations,commissioning_year,portfolio_capacity_pct,remaining_asset_life_years,power_price_gbp_mwh,generation_per_mw,revenue_proxy_gbp,year,month,pre_operational_flag,temp_2m_c_lag1,precip_mm_lag1,solar_radiation_j_m2_lag1,wind_speed_10m_lag1,power_price_gbp_mwh_lag1,temp_2m_c_roll3_mean,precip_mm_roll3_mean,solar_radiation_j_m2_roll3_mean,wind_speed_10m_roll3_mean,temp_2m_c_anomaly,precip_mm_anomaly,solar_radiation_j_m2_anomaly,wind_speed_10m_anomaly
2023-08-01,0.129456,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,6.213887999999999,6.213887999999999,288.82324,15.673248,0.001664827,1.664827,6676082.0,1.3853979,0.6688738,1.5384146,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,40.6085248655914,0.129456,252.33682535999995,2023,8,1,15.064789,2.061894,7640170.0,2.4647548,34.17635016835017,14.822245333333335,1.3310372166666664,9468997.333333334,1.2164394400000005,-0.20826535714285654,-0.7892137285714285,-6224946.857142856,-0.22995465714285723
2023-09-01,0.0928799999999999,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,4.45824,4.45824,288.43365,15.283661,0.0022324673,2.2324672,5271087.0,0.83132935,1.1358061,1.4075383,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,41.51816255644321,0.09288,185.09793303563737,2023,9,1,15.673248,1.664827,6676082.0,1.5384146,40.6085248655914,15.745086666666667,1.6868814999999995,8455184.0,1.6055955833333337,1.3050885714285716,0.04458359999999972,-3611767.2142857146,-0.08549364714285712
2023-10-01,0.058776,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,2.821248,2.821248,285.0791,11.929108,0.0016496102,1.6496103,3057384.8,0.14509106,0.9686184,0.97942483,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,43.175743106926696,0.058776,121.80947888893074,2023,10,1,15.283661,2.2324672,5271087.0,1.4075383,41.51816255644321,15.340566000000003,1.9863960666666662,6529113.0,1.8035692333333337,0.835876714285714,-0.6084195857142856,-2170997.885714285,-0.9251379457142858
2023-11-01,0.03384,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,1.62432,1.62432,280.9227,7.772705,0.0011511985,1.1511985,1774874.0,2.1545095,0.48275757,2.2079327,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,45.5926668984701,0.03384,74.05708069652295,2023,11,1,11.929108,1.6496103,3057384.8,0.97942483,43.175743106926696,14.295339000000004,1.8489681666666664,5001517.933333334,1.3084592433333337,-0.47030201428571416,-1.2017327428571427,-774030.2857142859,0.054468821428571346
2023-12-01,0.0163679999999999,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,0.7856639999999999,0.7856639999999999,280.71918,7.5691833,0.0014909535,1.4909534,886840.0,2.9595642,1.5108242,3.3228917,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,33.370928043039676,0.016367999999999997,26.218336810006722,2023,12,1,7.772705,1.1511985,1774874.0,2.2079327,45.5926668984701,11.66182466666667,1.6777586666666664,3367781.9333333336,1.531631943333334,1.0419398571428573,-0.7101093428571428,-653545.4285714286,0.9352084714285711
2024-01-01,0.0290159999999999,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,1.3927679999999998,1.3927679999999998,278.31143,5.161438,0.0008462451,0.8462451,1301520.0,1.8289709,1.1412716,2.1558375,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,35.93129455279085,0.029015999999999997,50.0439572517014,2024,1,0,7.5691833,1.4909534,886840.0,3.3228917,33.370928043039676,9.090332100000001,1.4305873999999996,1906366.2666666666,2.170083076666667,-0.25564141428571396,-0.7806023842857142,-918445.4285714286,-0.4798617857142857
2024-02-01,0.037584,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,1.804032,1.804032,280.54724,7.3972473,0.0012576546,1.2576547,2105972.0,1.9896412,1.2573824,2.353653,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,29.342624955052138,0.037584,52.93503438291262,2024,2,0,5.161438,0.8462451,1301520.0,2.1558375,35.93129455279085,6.834442100000003,1.1627989999999997,1321078.0,2.5622206333333337,0.9706856714285719,-0.9182139642857143,-2334473.1428571427,-0.6420536571428572
2024-03-01,0.075888,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,3.642624,3.642624,280.7832,7.633209,0.0035432756,3.5432756,7903268.0,-0.35482788,1.2246742,1.2750411,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,31.551181818181817,0.075888,114.92909211927272,2024,3,0,7.3972473,1.2576547,2105972.0,2.353653,29.342624955052138,6.709289533333336,1.1982843999999997,1431444.0,2.610794066666667,0.7511246000000007,1.3305783285714283,-623676.3571428563,-0.5047468285714287
2024-04-01,0.1043999999999999,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,5.0112,5.0112,282.35794,9.207947,0.0028447965,2.8447964,13502542.0,1.3478632,0.5806103,1.4675978,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,25.440073018080664,0.10439999999999999,127.48529390820582,2024,4,0,7.633209,3.5432756,7903268.0,1.2750411,31.551181818181817,6.730631433333336,1.8823917999999995,3770253.3333333335,1.9281772000000004,0.4587448571428592,0.9602805242857142,-19189.428571429104,0.5092445171428572
2024-05-01,0.1346639999999999,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,6.4638719999999985,6.4638719999999985,286.36423,13.214233,0.0021061355,2.1061354,16583962.0,0.21480656,-0.3285885,0.39257133,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,36.61813216453136,0.13466399999999998,236.6949191906136,2024,5,0,9.207947,2.8447964,13502542.0,1.4675978,25.440073018080664,8.079467766666669,2.5485755666666665,7837260.666666667,1.6987639666666672,1.200574357142857,0.32688552714285724,-386108.2857142873,-0.4296364714285714
2024-06-01,0.13896,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,6.6700800000000005,6.6700800000000005,286.6341,13.4841,0.001766757,1.766757,17543172.0,2.1399574,-0.09566498,2.1420946,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,34.86178596247394,0.13896,232.53090131257818,2024,6,0,13.214233,2.1061354,16583962.0,0.39257133,36.61813216453136,10.018463000000002,2.8314024666666664,12663257.333333334,1.045070076666667,-1.114641857142857,-0.13756819285714306,5645.428571429104,1.1782959928571428
2024-07-01,0.129456,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,6.213887999999999,6.213887999999999,288.24802,15.098022,0.0023465834,2.3465834,15992550.0,1.3031473,0.3431883,1.3475797,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,35.24557873485868,0.129456,219.0120787535935,2024,7,0,13.4841,1.766757,17543172.0,2.1420946,34.86178596247394,11.968760000000003,2.2392295999999994,15876558.666666666,1.3340879100000003,-1.0815389999999994,0.23043224285714325,670755.4285714291,-0.11044366000000005
2024-08-01,0.12648,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,6.07104,6.07104,288.98444,15.834442,0.0017860493,1.7860494,14268284.0,2.4276628,2.0937405,3.2058222,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,28.82577867473932,0.12648,175.0024553654894,2024,8,0,15.098022,2.3465834,15992550.0,1.3475797,35.24557873485868,13.932118333333335,2.0731585999999997,16706561.333333334,1.2940818766666669,-0.047071357142856485,-0.6679913285714285,1367255.1428571437,1.4374529428571428
2024-09-01,0.1108799999999999,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,5.32224,5.32224,286.36212,13.212128,0.0019915497,1.9915497,10502474.0,0.29675388,-1.1423368,1.1802527,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,38.61340048627996,0.11087999999999999,205.50978460409863,2024,9,0,15.834442,1.7860494,14268284.0,3.2058222,28.82577867473932,14.805521333333337,1.966463266666666,15934668.666666666,2.231832166666667,-0.7664444285714289,-0.19633390000000017,1619619.7857142854,-0.312779247142857
2024-10-01,0.0773759999999999,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,3.714047999999999,3.714047999999999,284.66077,11.510773,0.0019371577,1.9371578,6000941.0,0.30568504,1.7100773,1.7371838,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,41.314804976462675,0.07737599999999999,153.4451687932212,2024,10,0,13.212128,1.9915497,10502474.0,1.1802527,38.61340048627996,14.714864000000004,2.041394166666666,13587769.333333334,1.9112182000000004,0.41754171428571496,-0.3208720857142855,772558.3142857151,-0.16737897571428584
2024-11-01,0.03024,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,1.45152,1.45152,281.74426,8.594269,0.0019696858,1.9696858,2544456.0,0.64020634,1.1833172,1.3454009,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,47.78319652173913,0.03024,69.35826541523478,2024,11,0,11.510773,1.9371578,6000941.0,1.7371838,41.314804976462675,13.519114333333336,1.9049189666666664,10257233.0,2.0410862333333335,0.35126198571428624,-0.3832454428571428,-4448.285714285914,-0.8080629785714288
2024-12-01,0.020088,SOL_025,Muckerstown,solar,53.4731,-6.3867,48.0,1.0,0.964224,0.964224,280.64056,7.49057,0.0016164328,1.6164328,1676888.0,2.7016048,0.7649565,2.8078153,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,6%,39,43.90006390850992,0.020087999999999998,42.32949522211907,2024,12,0,8.594269,1.9696858,2544456.0,1.3454009,47.78319652173913,11.105723333333335,1.9661310999999995,6349290.333333333,1.4209458000000001,0.9633265571428575,-0.5846299428571429,136502.57142857136,0.42013207142857123
2018-01-01,0.02604,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,1.7707200000000003,1.7707200000000003,278.4956,5.3456116,0.002913607,2.9136071,2721820.0,2.412798,1.6790028,2.9394972,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,24.449784221173296,0.026040000000000004,43.293721916115985,2018,1,1,,,,,,,,,,-0.07146781428571458,1.286759615714286,501854.57142857136,0.3037979142857141
2018-02-01,0.053088,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,3.609984,3.609984,276.73282,3.5828247,0.0015559831,1.5559831,5903862.0,1.0034904,0.63486385,1.1874533,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,26.11949338374291,0.053087999999999996,94.29095320341776,2018,2,1,5.3456116,2.9136071,2721820.0,2.9394972,24.449784221173296,5.3456116,2.9136071,2721820.0,2.9394972,-2.843736928571428,-0.6198855642857144,1463416.8571428573,-1.8082533571428572
2018-03-01,0.07812,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,5.3121599999999995,5.3121599999999995,277.73615,4.586151,0.0033986692,3.3986692,8675817.0,-1.0300322,0.17560577,1.0448941,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,30.574052398775095,0.07812,162.4142581906771,2018,3,1,3.5828247,1.5559831,5903862.0,1.1874533,26.11949338374291,4.46421815,2.2347951,4312841.0,2.0634752499999998,-2.295933399999999,1.1859719285714285,148872.64285714366,-0.7348938285714286
2018-04-01,0.0972,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,6.6096,6.6096,281.7505,8.600494,0.002462904,2.462904,13259478.0,-0.016665459,1.2435226,1.2436343,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,25.191667829727844,0.09720000000000001,166.50684768736917,2018,4,1,4.586151,3.3986692,8675817.0,1.0448941,30.574052398775095,4.504862433333334,2.6227531333333336,5767166.333333333,1.7239482,-0.14870814285714218,0.5783881242857143,-262253.4285714291,0.28528101714285725
2018-05-01,0.142848,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,9.713664,9.713664,285.55624,12.40625,0.001519276,1.5192759,18212742.0,0.11540508,0.44842148,0.46303365,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,26.269286435543588,0.142848,255.17102195462806,2018,5,1,8.600494,2.462904,13259478.0,1.2436343,25.191667829727844,5.589823233333334,2.4725187666666666,9279719.0,1.1586605666666667,0.392591357142857,-0.25997397285714263,1242671.7142857127,-0.3591741514285714
2018-06-01,0.15336,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,10.42848,10.42848,289.24493,16.09494,0.0005928985,0.59289855,21547890.0,0.2188263,0.13682556,0.25808173,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,26.490411723656667,0.15336,276.2547288519191,2018,6,1,12.40625,1.5192759,18212742.0,0.46303365,26.269286435543588,8.530965,2.4602830333333334,13382679.0,0.91718735,1.4961981428571445,-1.311426642857143,4010363.428571429,-0.7057168771428572
2018-07-01,0.1488,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,10.1184,10.1184,290.78094,17.63095,0.0013720029,1.3720028,17377420.0,0.6502991,0.3470192,0.7370964,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,28.2461600810537,0.1488,285.80594616413373,2018,7,1,16.09494,0.59289855,21547890.0,0.25808173,26.490411723656667,12.367227999999999,1.5250261500000002,17673370.0,0.6549165600000001,1.451388999999999,-0.7441483571428569,2055625.428571429,-0.7209269600000001
2018-08-01,0.121272,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,8.246496,8.246496,289.08612,15.936127,0.0020465124,2.0465124,12846140.0,2.3783092,1.0004234,2.5801554,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,29.79008083529808,0.121272,245.6637824479623,2018,8,1,17.63095,1.3720028,17377420.0,0.7370964,28.2461600810537,15.37738,1.1613924166666667,19046017.333333332,0.48607059333333336,0.054613642857145095,-0.4075283285714284,-54888.857142856345,0.8117861428571429
2018-09-01,0.10224,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,6.95232,6.95232,285.98267,12.832672,0.001424871,1.4248711,9926420.0,2.4339428,0.9211788,2.602431,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,31.739821989528796,0.10224,220.66539921424084,2018,9,1,15.936127,2.0465124,12846140.0,2.5801554,29.79008083529808,16.554005666666665,1.3371379166666666,17257150.0,1.1917778433333333,-1.1459004285714283,-0.7630125000000001,1043565.7857142854,1.1093990528571431
2018-10-01,0.075888,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,5.160384,5.160384,283.3,10.149994,0.001328732,1.328732,6113579.5,1.5729151,0.71213436,1.7266144,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,30.940597119775205,0.075888,159.66536232733404,2018,10,1,12.832672,1.4248711,9926420.0,2.602431,31.739821989528796,15.466583,1.6144621,13383326.666666666,1.9732276000000002,-0.9432372857142859,-0.9292978857142855,885196.8142857151,-0.17794837571428568
2018-11-01,0.03024,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,2.0563200000000004,2.0563200000000004,281.5108,8.360809,0.003585684,3.585684,2984808.0,-0.71080875,2.2069845,2.3186266,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,30.944116989567807,0.030240000000000006,63.63100664798808,2018,11,1,10.149994,1.328732,6113579.5,1.7266144,30.940597119775205,12.972931,1.6000385000000001,9628713.166666666,2.3030669333333336,0.11780198571428535,1.2327527571428574,435903.7142857141,0.16516272142857114
2018-12-01,0.011904,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,0.809472,0.809472,280.901,7.751007,0.002997002,2.9970021,1480336.0,1.2764959,2.1284876,2.4819148,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,30.68323092505064,0.011904,24.83721630336259,2018,12,1,8.360809,3.585684,2984808.0,2.3186266,30.944116989567807,10.447825,2.1130957,6341602.5,2.215890666666667,1.223763557142858,0.7959393571428572,-60049.42857142864,0.0942315714285713
2019-01-01,0.02232,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,1.51776,1.51776,278.49298,5.342987,0.00085472496,0.85472494,2426220.0,2.271473,0.3040104,2.2917268,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,30.07315036722072,0.02232,45.64382470135292,2019,1,1,7.751007,2.9970021,1480336.0,2.4819148,30.68323092505064,8.753936666666666,2.6371393666666667,3526241.1666666665,2.1757186,-0.07409241428571445,-0.7721225442857141,206254.57142857136,-0.3439724857142856
2019-02-01,0.047712,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,3.2444159999999997,3.2444159999999997,280.66983,7.5198364,0.0012938428,1.2938428,5579430.0,1.4224939,2.706586,3.057629,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,24.533755117231113,0.047712,79.5977076424265,2019,2,1,5.342987,0.85472494,2426220.0,2.2917268,30.07315036722072,7.151600999999999,2.4791370133333333,2297121.3333333335,2.3640894000000006,1.0932747714285718,-0.8820258642857144,1138984.8571428573,0.06192234285714271
2019-03-01,0.0766319999999999,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,5.210976,5.210976,280.59064,7.4406433,0.0030536496,3.0536497,8845246.0,3.2563276,0.9426422,3.390021,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,21.168619063657797,0.07663199999999999,110.30916589386324,2019,3,1,7.5198364,1.2938428,5579430.0,3.057629,24.533755117231113,6.8712768,1.7151899466666667,3161995.3333333335,2.610423533333334,0.5585589000000004,0.8409524285714283,318301.64285714366,1.6102330714285713
2019-04-01,0.10296,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,7.0012799999999995,7.0012799999999995,281.97815,8.8281555,0.0031124165,3.1124165,12959720.0,-1.2712545,0.7906866,1.4970883,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,21.614812239221138,0.10296,151.33135263421417,2019,4,1,7.4406433,3.0536497,8845246.0,3.390021,21.168619063657797,6.767822233333333,1.73407248,5616965.333333333,2.9131256000000003,0.07895335714285778,1.2279006242857144,-562011.4285714291,0.5387350171428571
2019-05-01,0.1391279999999999,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,9.460703999999998,9.460703999999998,284.28876,11.138763,0.0015214202,1.5214202,17113538.0,0.7130518,-0.1460228,0.72784996,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,19.958670303443572,0.13912799999999997,188.82307197446977,2019,5,1,8.8281555,3.1124165,12959720.0,1.4970883,21.614812239221138,7.929545066666667,2.4866363333333332,9128132.0,2.6482461,-0.8748956428571422,-0.25782967285714276,143467.7142857127,-0.0943578414285714
2019-06-01,0.14112,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,9.59616,9.59616,286.34836,13.198364,0.0032707094,3.2707095,18547100.0,0.6603689,0.3466196,0.7458098,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,19.597960181627663,0.14112,188.0651615765281,2019,6,1,11.138763,1.5214202,17113538.0,0.72784996,19.958670303443572,9.135853933333335,2.562495466666667,12972834.666666666,1.8716530866666667,-1.400377857142857,1.3663843071428572,1009573.4285714291,-0.2179888071428573
2019-07-01,0.1391279999999999,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,9.460703999999998,9.460703999999998,289.78497,16.63498,0.002058107,2.058107,16949346.0,1.3136225,0.521327,1.4132891,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,20.351637466307277,0.13912799999999997,192.5408179840431,2019,7,1,13.198364,3.2707095,18547100.0,0.7458098,19.597960181627663,11.055094166666668,2.634848733333333,16206786.0,0.9902493533333336,0.45541899999999913,-0.05804415714285671,1627551.428571429,-0.044734260000000026
2019-08-01,0.1339199999999999,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,9.106559999999998,9.106559999999998,288.967,15.817017,0.0033333565,3.3333564,14369534.0,1.8630505,1.7028685,2.524028,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,18.61644910382144,0.13391999999999998,169.53181075089614,2019,8,1,16.63498,2.058107,16949346.0,1.4132891,20.351637466307277,13.657369000000001,2.2834122333333333,17536661.333333332,0.9623162866666671,-0.06449635714285584,0.8793156714285715,1468505.1428571437,0.7556587428571426
2019-09-01,0.1008,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,6.854400000000001,6.854400000000001,287.00946,13.859467,0.0033853566,3.3853567,10593966.0,1.642458,0.78289413,1.8195031,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,17.115431154381085,0.10080000000000001,117.31601130458972,2019,9,1,15.817017,3.3333564,14369534.0,2.524028,18.61644910382144,15.216787000000002,2.8873909666666666,16621993.333333334,1.5610423000000004,-0.11910542857142836,1.1974730999999998,1711111.7857142854,0.3264711528571429
2019-10-01,0.072168,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,4.907424000000001,4.907424000000001,282.91852,9.768524,0.0023748928,2.3748927,6064800.0,0.8521614,0.8599634,1.2106676,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,18.07485145172181,0.07216800000000001,88.70095981061446,2019,10,1,13.859467,3.3853567,10593966.0,1.8195031,17.115431154381085,15.437154666666666,2.9256067,13970948.666666666,1.918940066666667,-1.324707285714286,0.11686281428571466,836417.3142857151,-0.6938951757142857
2019-11-01,0.0280799999999999,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,1.90944,1.90944,279.8238,6.6737976,0.004676988,4.6769876,2826012.0,-0.22705173,-0.40116787,0.46096435,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,21.90295997191011,0.02808,41.82238788876404,2019,11,1,9.768524,2.3748927,6064800.0,1.2106676,18.07485145172181,13.148336,3.0312019333333335,10342766.666666666,1.851399566666667,-1.569209414285714,2.3240563571428576,277107.7142857141,-1.6924995285714288
2019-12-01,0.0186,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,1.2648,1.2648,279.17255,6.0225525,0.0019343882,1.9343882,1924360.0,2.1020813,2.0201569,2.9154382,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,18.520158142664872,0.0186,23.42429601884253,2019,12,1,6.6737976,4.6769876,2826012.0,0.46096435,21.90295997191011,10.1005962,3.479079,6494926.0,1.1637116833333336,-0.5046909428571427,-0.26667454285714287,383974.57142857136,0.5277549714285712
2020-01-01,0.023808,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,1.618944,1.618944,279.38962,6.239624,0.0014430229,1.4430228,2490000.0,2.5154772,2.536851,3.5725675,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,17.282544704264097,0.023808,27.979472053700135,2020,1,1,6.0225525,1.9343882,1924360.0,2.9154382,18.520158142664872,7.488291366666668,2.995422833333334,3605057.3333333335,1.5290233833333335,0.8225445857142857,-0.18382468428571408,270034.57142857136,0.9368682142857141
2020-02-01,0.039672,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,2.6976960000000005,2.6976960000000005,278.99878,5.8487854,0.0046972255,4.6972256,5425640.0,3.981657,2.6267786,4.770069,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,14.88881337648328,0.039672000000000006,40.165492290485446,2020,2,1,6.239624,1.4430228,2490000.0,3.5725675,17.282544704264097,6.311991366666668,2.6847995333333334,2413457.3333333335,2.3163233500000007,-0.5777762285714285,2.521356935714286,985194.8571428573,1.7743623428571431
2020-03-01,0.090024,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,6.121632000000001,6.121632000000001,279.60995,6.459961,0.0009992953,0.9992953,10033474.0,1.4862146,0.86470985,1.7194642,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,14.295958950201882,0.090024,87.51459978024226,2020,3,1,5.8487854,4.6972256,5425640.0,4.770069,14.88881337648328,6.036987300000001,2.691545533333333,3280000.0,3.7526915666666674,-0.42212339999999937,-1.2134019714285715,1506529.6428571437,-0.06032372857142865
2020-04-01,0.12888,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,8.76384,8.76384,282.6696,9.519592,0.0010113306,1.0113306,16720644.0,-0.8886175,0.06266594,0.8908244,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,11.537584289190129,0.12888,101.11354269697601,2020,4,1,6.459961,0.9992953,10033474.0,1.7194642,14.295958950201882,6.182790133333334,2.3798479,5983038.0,3.3540335666666667,0.7703898571428578,-0.8731852757142857,3198912.571428571,-0.06752888285714287
2020-05-01,0.165168,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,11.231424,11.231424,285.51,12.360016,0.00043460706,0.43460706,21450860.0,0.05552101,0.56022835,0.5629728,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,10.894014227642275,0.165168,122.35529285268292,2020,5,1,9.519592,1.0113306,16720644.0,0.8908244,11.537584289190129,7.276112800000001,2.2359505,10726586.0,2.4601192,0.34635735714285687,-1.3446428128571426,4480789.714285713,-0.25923500142857137
2020-06-01,0.1252799999999999,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,8.519039999999999,8.519039999999999,287.39053,14.24054,0.0029836132,2.9836133,16550138.0,0.6603775,-0.20170403,0.6904947,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,12.81415534656914,0.12527999999999997,109.16430196363635,2020,6,1,12.360016,0.43460706,21450860.0,0.5629728,10.894014227642275,9.446523000000001,0.8150776533333333,16068326.0,1.0577538000000002,-0.35820185714285735,1.079288107142857,-987388.5714285709,-0.27330390714285724
2020-07-01,0.129456,SOL_026,Fidorfe,solar,53.4665,-6.423,68.0,1.0,8.803007999999998,8.803007999999998,287.91174,14.761749,0.003587682,3.587682,13773732.0,2.3413286,0.5471983,2.404422,53.50000000000133,353.6000000000119,Ireland,100%,Operational,2023-12-18,2,3%,39,13.83346459537572,0.129456,121.7760995008092,2020,7,1,14.24054,2.9836133,16550138.0,0.6904947,12.81415534656914,12.040049333333334,1.4765169866666668,18240547.333333332,0.7147639666666669,-1.4178119999999996,1.4715308428571432,-1548062.571428571,0.9463986399999997
